timestamp,id_trem,linha,id_bloco,tipo_sinalizacao,comprimento_bloco_m,headway_seg,aspecto_sinal,velocidade_permitida_kmh,tempo_ocupacao_circuito_seg
2024-03-04 08:32:32.488428909,B0092,Linha B - CBTC,B-B05,CBTC,775.0,48.0,Vermelho,4.0,558.0
2024-03-04 08:32:45.121742335,B0095,Linha B - CBTC,B-B04,CBTC,513.0,87.3,Amarelo,45.3,40.6
2024-03-04 08:33:00.421999701,B0096,Linha B - CBTC,B-B02,CBTC,738.0,63.2,Amarelo,42.0,61.1
2024-03-04 08:33:02.682500980,A0037,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,244.2,Verde,119.2,29.3
2024-03-04 08:33:04.854469643,B0095,Linha B - CBTC,B-B03,CBTC,397.0,103.7,Verde,83.3,17.4
2024-03-04 08:33:19.822168258,B0097,Linha B - CBTC,B-B01,CBTC,784.0,85.3,Amarelo,50.4,56.2
2024-03-04 08:33:41.003102241,B0093,Linha B - CBTC,B-B05,CBTC,775.0,76.9,Amarelo,51.3,53.6
2024-03-04 08:33:42.345621253,A0037,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,249.6,Verde,117.7,32.7
2024-03-04 08:33:55.399738496,B0096,Linha B - CBTC,B-B04,CBTC,513.0,66.4,Amarelo,44.6,40.9
2024-03-04 08:34:12.904622949,A0037,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,301.9,Verde,114.4,22.4
2024-03-04 08:34:15.132465804,B0096,Linha B - CBTC,B-B03,CBTC,397.0,62.7,Amarelo,38.3,38.5
2024-03-04 08:34:22.853125705,B0097,Linha B - CBTC,B-B02,CBTC,738.0,78.3,Amarelo,40.9,66.0
2024-03-04 08:34:40.470021134,B0098,Linha B - CBTC,B-B01,CBTC,784.0,79.4,Amarelo,52.0,53.5
2024-03-04 08:34:48.173909286,B0094,Linha B - CBTC,B-B05,CBTC,775.0,62.7,Amarelo,39.4,71.5
2024-03-04 08:35:17.830864500,B0097,Linha B - CBTC,B-B04,CBTC,513.0,92.4,Verde,88.3,21.9
2024-03-04 08:35:28.878557166,A0037,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,293.2,Verde,115.3,28.6
2024-03-04 08:35:37.563591808,B0097,Linha B - CBTC,B-B03,CBTC,397.0,77.7,Amarelo,42.8,34.7
2024-03-04 08:35:43.500978581,B0098,Linha B - CBTC,B-B02,CBTC,738.0,76.6,Amarelo,50.6,51.7
2024-03-04 08:36:09.457324612,B0099,Linha B - CBTC,B-B01,CBTC,784.0,86.3,Amarelo,36.9,79.4
2024-03-04 08:36:22.751918542,A0038,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,180.8,Verde,109.4,32.6
2024-03-04 08:36:23.811451816,A0037,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,300.9,Verde,111.1,13.1
2024-03-04 08:36:24.308640320,B0095,Linha B - CBTC,B-B05,CBTC,775.0,100.4,Verde,87.2,33.7
2024-03-04 08:36:38.478717376,B0098,Linha B - CBTC,B-B04,CBTC,513.0,87.8,Amarelo,50.4,37.8
2024-03-04 08:36:58.211444684,B0098,Linha B - CBTC,B-B03,CBTC,397.0,79.3,Amarelo,46.4,32.0
2024-03-04 08:37:02.415038815,A0038,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,219.0,Verde,110.0,33.7
2024-03-04 08:37:12.488282059,B0099,Linha B - CBTC,B-B02,CBTC,738.0,87.8,Amarelo,49.7,54.0
2024-03-04 08:37:32.974040511,A0038,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,170.3,Amarelo,51.3,47.8
2024-03-04 08:37:34.586636481,B0096,Linha B - CBTC,B-B05,CBTC,775.0,60.6,Amarelo,50.8,55.2
2024-03-04 08:38:07.466020854,B0099,Linha B - CBTC,B-B04,CBTC,513.0,100.9,Verde,81.9,22.4
2024-03-04 08:38:22.519932901,B0100,Linha B - CBTC,B-B01,CBTC,784.0,131.9,Verde,87.2,31.0
2024-03-04 08:38:27.198748162,B0099,Linha B - CBTC,B-B03,CBTC,397.0,84.2,Amarelo,42.5,32.0
2024-03-04 08:38:48.947974728,A0038,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,188.9,Verde,115.9,29.1
2024-03-04 08:38:57.017762485,B0097,Linha B - CBTC,B-B05,CBTC,775.0,82.3,Amarelo,37.4,78.5
2024-03-04 08:39:25.550890348,B0100,Linha B - CBTC,B-B02,CBTC,738.0,120.7,Verde,84.8,32.5
2024-03-04 08:39:43.880869378,A0038,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,201.3,Verde,114.0,11.9
2024-03-04 08:40:17.665615361,B0098,Linha B - CBTC,B-B05,CBTC,775.0,84.4,Amarelo,44.8,65.0
2024-03-04 08:40:19.068622636,B0101,Linha B - CBTC,B-B01,CBTC,784.0,119.4,Verde,86.8,32.5
2024-03-04 08:40:20.528629143,B0100,Linha B - CBTC,B-B04,CBTC,513.0,139.1,Verde,82.2,23.5
2024-03-04 08:40:36.681597926,A0039,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,261.5,Verde,109.4,33.0
2024-03-04 08:40:40.261356451,B0100,Linha B - CBTC,B-B03,CBTC,397.0,128.6,Verde,87.5,16.5
2024-03-04 08:41:16.344718199,A0039,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,281.4,Verde,119.7,32.1
2024-03-04 08:41:22.099580083,B0101,Linha B - CBTC,B-B02,CBTC,738.0,105.8,Verde,81.8,32.4
2024-03-04 08:41:46.652918839,B0099,Linha B - CBTC,B-B05,CBTC,775.0,90.0,Amarelo,37.4,75.1
2024-03-04 08:41:46.903719895,A0039,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,255.0,Verde,115.5,20.9
2024-03-04 08:41:59.471858018,B0102,Linha B - CBTC,B-B01,CBTC,784.0,100.4,Verde,86.8,31.5
2024-03-04 08:42:17.077318878,B0101,Linha B - CBTC,B-B04,CBTC,513.0,122.2,Verde,81.6,22.1
2024-03-04 08:42:36.810046186,B0101,Linha B - CBTC,B-B03,CBTC,397.0,127.7,Verde,88.2,17.1
2024-03-04 08:43:02.502815465,B0102,Linha B - CBTC,B-B02,CBTC,738.0,101.7,Verde,84.9,32.6
2024-03-04 08:43:02.877654112,A0039,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,236.6,Verde,118.0,27.6
2024-03-04 08:43:27.946201004,B0103,Linha B - CBTC,B-B01,CBTC,784.0,87.7,Amarelo,49.6,56.0
2024-03-04 08:43:57.480554260,B0102,Linha B - CBTC,B-B04,CBTC,513.0,99.8,Verde,85.4,20.9
2024-03-04 08:43:57.810548762,A0039,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,280.0,Verde,109.8,12.1
2024-03-04 08:43:59.715527128,B0100,Linha B - CBTC,B-B05,CBTC,775.0,122.6,Verde,82.6,35.3
2024-03-04 08:44:17.213281568,B0102,Linha B - CBTC,B-B03,CBTC,397.0,93.1,Verde,85.0,16.1
2024-03-04 08:44:30.977158451,B0103,Linha B - CBTC,B-B02,CBTC,738.0,78.6,Amarelo,48.5,52.8
2024-03-04 08:44:43.682746475,A0040,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,274.8,Verde,109.1,32.5
2024-03-04 08:44:57.115384588,B0104,Linha B - CBTC,B-B01,CBTC,784.0,97.7,Verde,83.4,33.1
2024-03-04 08:45:23.345866748,A0040,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,222.4,Verde,114.0,34.2
2024-03-04 08:45:25.954897246,B0103,Linha B - CBTC,B-B04,CBTC,513.0,99.2,Verde,81.7,21.7
2024-03-04 08:45:45.687624554,B0103,Linha B - CBTC,B-B03,CBTC,397.0,95.0,Verde,82.9,18.1
2024-03-04 08:45:53.904868444,A0040,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,260.1,Verde,111.3,21.7
2024-03-04 08:45:56.264216863,B0101,Linha B - CBTC,B-B05,CBTC,775.0,128.0,Verde,83.0,34.4
2024-03-04 08:46:00.146342035,B0104,Linha B - CBTC,B-B02,CBTC,738.0,94.2,Verde,84.2,30.3
2024-03-04 08:46:45.309046337,B0105,Linha B - CBTC,B-B01,CBTC,784.0,116.2,Verde,84.3,32.8
2024-03-04 08:46:55.124080830,B0104,Linha B - CBTC,B-B04,CBTC,513.0,89.5,Amarelo,52.4,36.7
2024-03-04 08:47:09.878802661,A0040,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,219.6,Verde,108.3,31.7
2024-03-04 08:47:14.856808138,B0104,Linha B - CBTC,B-B03,CBTC,397.0,77.8,Amarelo,47.0,30.7
2024-03-04 08:47:36.667452245,B0102,Linha B - CBTC,B-B05,CBTC,775.0,114.6,Verde,82.8,33.2
2024-03-04 08:47:48.340003784,B0105,Linha B - CBTC,B-B02,CBTC,738.0,122.6,Verde,87.5,29.4
2024-03-04 08:48:04.811697311,A0040,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,243.0,Verde,112.2,12.0
2024-03-04 08:48:39.913273171,B0106,Linha B - CBTC,B-B01,CBTC,784.0,109.2,Verde,81.4,33.4
2024-03-04 08:48:43.317742579,B0105,Linha B - CBTC,B-B04,CBTC,513.0,103.5,Verde,87.5,20.2
2024-03-04 08:48:56.804062279,A0041,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,230.1,Verde,115.9,31.4
2024-03-04 08:49:03.050469887,B0105,Linha B - CBTC,B-B03,CBTC,397.0,116.8,Verde,82.7,16.9
2024-03-04 08:49:05.141795231,B0103,Linha B - CBTC,B-B05,CBTC,775.0,87.4,Amarelo,48.2,59.0
2024-03-04 08:49:36.467182552,A0041,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,215.7,Verde,113.9,34.1
2024-03-04 08:49:42.944230618,B0106,Linha B - CBTC,B-B02,CBTC,738.0,112.1,Verde,86.2,30.6
2024-03-04 08:49:57.222835518,B0107,Linha B - CBTC,B-B01,CBTC,784.0,84.3,Amarelo,42.4,65.8
2024-03-04 08:50:07.026184248,A0041,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,217.4,Verde,108.6,23.4
2024-03-04 08:50:34.310978815,B0104,Linha B - CBTC,B-B05,CBTC,775.0,92.8,Verde,81.0,32.8
2024-03-04 08:50:37.921969413,B0106,Linha B - CBTC,B-B04,CBTC,513.0,119.4,Verde,86.0,22.4
2024-03-04 08:50:57.654696721,B0106,Linha B - CBTC,B-B03,CBTC,397.0,124.6,Verde,88.7,15.5
2024-03-04 08:51:00.253792965,B0107,Linha B - CBTC,B-B02,CBTC,738.0,86.6,Amarelo,38.5,68.6
2024-03-04 08:51:23.000118465,A0041,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,248.5,Verde,110.6,29.0
2024-03-04 08:51:38.134854409,B0108,Linha B - CBTC,B-B01,CBTC,784.0,111.6,Verde,88.1,32.8
2024-03-04 08:51:55.231531760,B0107,Linha B - CBTC,B-B04,CBTC,513.0,78.4,Amarelo,49.2,37.6
2024-03-04 08:52:14.964259068,B0107,Linha B - CBTC,B-B03,CBTC,397.0,75.0,Amarelo,41.3,33.9
2024-03-04 08:52:17.933013115,A0041,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,287.5,Verde,114.8,12.1
2024-03-04 08:52:22.504640564,B0105,Linha B - CBTC,B-B05,CBTC,775.0,117.6,Verde,85.3,31.4
2024-03-04 08:52:27.344365192,B0109,Linha B - CBTC,B-B01,CBTC,784.0,44.1,Vermelho,7.1,414.1
2024-03-04 08:52:41.165811856,B0108,Linha B - CBTC,B-B02,CBTC,738.0,88.8,Amarelo,50.5,50.2
2024-03-04 08:53:30.375322639,B0109,Linha B - CBTC,B-B02,CBTC,738.0,42.5,Vermelho,7.5,363.4
2024-03-04 08:53:36.143550651,B0108,Linha B - CBTC,B-B04,CBTC,513.0,89.5,Amarelo,47.3,37.8
2024-03-04 08:53:49.089788955,A0042,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,275.7,Verde,113.0,31.7
2024-03-04 08:53:55.876277959,B0108,Linha B - CBTC,B-B03,CBTC,397.0,107.6,Verde,85.6,16.8
2024-03-04 08:54:12.637209796,B0110,Linha B - CBTC,B-B01,CBTC,784.0,107.9,Verde,84.9,32.9
2024-03-04 08:54:17.108867398,B0106,Linha B - CBTC,B-B05,CBTC,775.0,105.7,Verde,81.4,34.0
2024-03-04 08:54:25.353061434,B0109,Linha B - CBTC,B-B04,CBTC,513.0,47.6,Vermelho,4.3,369.4
2024-03-04 08:54:28.752909228,A0042,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,277.9,Verde,119.7,33.7
2024-03-04 08:54:45.085788742,B0109,Linha B - CBTC,B-B03,CBTC,397.0,55.3,Amarelo,42.2,32.3
2024-03-04 08:54:59.311910924,A0042,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,283.6,Verde,115.1,21.7
2024-03-04 08:55:15.668167243,B0110,Linha B - CBTC,B-B02,CBTC,738.0,112.3,Verde,85.4,32.5
2024-03-04 08:55:34.418429745,B0107,Linha B - CBTC,B-B05,CBTC,775.0,85.8,Amarelo,50.2,53.1
2024-03-04 08:56:10.645906038,B0110,Linha B - CBTC,B-B04,CBTC,513.0,99.4,Verde,88.5,21.9
2024-03-04 08:56:11.690940845,B0111,Linha B - CBTC,B-B01,CBTC,784.0,111.4,Verde,84.9,34.8
2024-03-04 08:56:15.285845141,A0042,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,275.0,Verde,116.5,28.7
2024-03-04 08:56:30.378633346,B0110,Linha B - CBTC,B-B03,CBTC,397.0,114.8,Verde,81.8,18.3
2024-03-04 08:57:10.218739791,A0042,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,305.5,Verde,113.0,12.3
2024-03-04 08:57:14.721898292,B0111,Linha B - CBTC,B-B02,CBTC,738.0,128.4,Verde,85.4,30.9
2024-03-04 08:57:15.330448636,B0108,Linha B - CBTC,B-B05,CBTC,775.0,94.3,Verde,83.5,32.2
2024-03-04 08:57:44.689225173,B0112,Linha B - CBTC,B-B01,CBTC,784.0,99.7,Verde,83.2,34.8
2024-03-04 08:58:02.505521882,A0043,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,274.5,Verde,117.3,29.9
2024-03-04 08:58:04.539959419,B0109,Linha B - CBTC,B-B05,CBTC,775.0,53.3,Vermelho,0.7,558.0
2024-03-04 08:58:09.699637087,B0111,Linha B - CBTC,B-B04,CBTC,513.0,131.4,Verde,83.5,23.2
2024-03-04 08:58:29.432364395,B0111,Linha B - CBTC,B-B03,CBTC,397.0,115.1,Verde,87.5,15.6
2024-03-04 08:58:42.168642155,A0043,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,276.0,Verde,112.6,32.8
2024-03-04 08:58:47.720182620,B0112,Linha B - CBTC,B-B02,CBTC,738.0,102.6,Verde,89.7,30.1
2024-03-04 08:59:12.727643851,A0043,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,283.5,Verde,111.5,23.0
2024-03-04 08:59:42.697921415,B0112,Linha B - CBTC,B-B04,CBTC,513.0,89.6,Amarelo,43.7,42.2
2024-03-04 08:59:49.832804023,B0110,Linha B - CBTC,B-B05,CBTC,775.0,93.0,Verde,90.0,30.2
2024-03-04 09:00:02.430648723,B0112,Linha B - CBTC,B-B03,CBTC,397.0,92.6,Verde,83.3,16.6
2024-03-04 09:00:10.102400077,B0113,Linha B - CBTC,B-B01,CBTC,784.0,134.0,Verde,82.9,35.6
2024-03-04 09:00:28.701578068,A0043,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,243.5,Verde,114.8,28.4
2024-03-04 09:01:13.133357524,B0113,Linha B - CBTC,B-B02,CBTC,738.0,126.1,Verde,87.8,30.8
2024-03-04 09:01:23.634472718,A0043,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,224.2,Verde,117.9,11.8
2024-03-04 09:01:28.071438891,B0114,Linha B - CBTC,B-B01,CBTC,784.0,82.0,Amarelo,47.7,58.9
2024-03-04 09:01:48.886535072,B0111,Linha B - CBTC,B-B05,CBTC,775.0,111.5,Verde,89.3,32.4
2024-03-04 09:02:08.111096319,B0113,Linha B - CBTC,B-B04,CBTC,513.0,159.4,Verde,85.7,20.9
2024-03-04 09:02:27.843823627,B0113,Linha B - CBTC,B-B03,CBTC,397.0,157.6,Verde,88.9,15.4
2024-03-04 09:02:31.102396338,B0114,Linha B - CBTC,B-B02,CBTC,738.0,84.4,Amarelo,48.2,58.0
2024-03-04 09:02:43.240335666,A0044,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,320.5,Verde,116.1,29.8
2024-03-04 09:03:13.507449273,B0115,Linha B - CBTC,B-B01,CBTC,784.0,97.7,Verde,86.3,33.9
2024-03-04 09:03:21.884819400,B0112,Linha B - CBTC,B-B05,CBTC,775.0,93.9,Verde,82.9,33.0
2024-03-04 09:03:22.903455939,A0044,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,309.3,Verde,112.8,34.9
2024-03-04 09:03:26.080135133,B0114,Linha B - CBTC,B-B04,CBTC,513.0,76.6,Amarelo,45.2,42.4
2024-03-04 09:03:45.812862441,B0114,Linha B - CBTC,B-B03,CBTC,397.0,73.1,Amarelo,50.2,29.2
2024-03-04 09:03:53.462457635,A0044,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,295.2,Verde,116.0,22.1
2024-03-04 09:04:16.538406720,B0115,Linha B - CBTC,B-B02,CBTC,738.0,101.5,Verde,85.5,30.8
2024-03-04 09:04:52.611830607,B0116,Linha B - CBTC,B-B01,CBTC,784.0,99.4,Verde,83.1,33.6
2024-03-04 09:05:09.436391852,A0044,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,258.5,Verde,113.9,28.3
2024-03-04 09:05:11.516145515,B0115,Linha B - CBTC,B-B04,CBTC,513.0,113.5,Verde,82.1,23.4
2024-03-04 09:05:31.248872823,B0115,Linha B - CBTC,B-B03,CBTC,397.0,115.0,Verde,83.8,17.7
2024-03-04 09:05:47.297994304,B0113,Linha B - CBTC,B-B05,CBTC,775.0,146.5,Verde,83.8,33.3
2024-03-04 09:05:55.642788054,B0116,Linha B - CBTC,B-B02,CBTC,738.0,93.3,Verde,85.3,31.9
2024-03-04 09:06:04.369286502,A0044,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,313.2,Verde,111.1,12.7
2024-03-04 09:06:30.104388921,B0117,Linha B - CBTC,B-B01,CBTC,784.0,110.6,Verde,81.6,33.6
2024-03-04 09:06:47.295079836,A0045,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,244.1,Verde,112.0,30.8
2024-03-04 09:06:50.620526849,B0116,Linha B - CBTC,B-B04,CBTC,513.0,88.3,Amarelo,45.2,40.6
2024-03-04 09:07:05.267033118,B0114,Linha B - CBTC,B-B05,CBTC,775.0,86.2,Amarelo,51.3,57.1
2024-03-04 09:07:10.353254157,B0116,Linha B - CBTC,B-B03,CBTC,397.0,94.0,Verde,82.8,17.0
2024-03-04 09:07:26.958200109,A0045,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,217.6,Verde,115.0,34.7
2024-03-04 09:07:33.135346368,B0117,Linha B - CBTC,B-B02,CBTC,738.0,87.9,Amarelo,39.5,69.4
2024-03-04 09:07:57.517201805,A0045,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,224.8,Verde,118.0,21.9
2024-03-04 09:08:07.246334721,B0118,Linha B - CBTC,B-B01,CBTC,784.0,93.7,Verde,87.9,31.1
2024-03-04 09:08:28.113085163,B0117,Linha B - CBTC,B-B04,CBTC,513.0,109.9,Verde,89.0,21.3
2024-03-04 09:08:47.845812471,B0117,Linha B - CBTC,B-B03,CBTC,397.0,106.4,Verde,81.8,17.4
2024-03-04 09:08:50.703043500,B0115,Linha B - CBTC,B-B05,CBTC,775.0,121.1,Verde,85.2,33.5
2024-03-04 09:09:10.277292168,B0118,Linha B - CBTC,B-B02,CBTC,738.0,111.6,Verde,81.2,34.3
2024-03-04 09:09:13.491136022,A0045,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,263.3,Verde,108.7,29.3
2024-03-04 09:09:49.923960471,B0119,Linha B - CBTC,B-B01,CBTC,784.0,114.3,Verde,84.4,34.1
2024-03-04 09:10:05.255030963,B0118,Linha B - CBTC,B-B04,CBTC,513.0,96.6,Verde,82.6,21.9
2024-03-04 09:10:08.424030672,A0045,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,243.3,Verde,119.6,11.6
2024-03-04 09:10:24.987758271,B0118,Linha B - CBTC,B-B03,CBTC,397.0,85.1,Amarelo,51.8,27.5
2024-03-04 09:10:29.807424834,B0116,Linha B - CBTC,B-B05,CBTC,775.0,87.4,Amarelo,53.7,49.7
2024-03-04 09:10:52.954917918,B0119,Linha B - CBTC,B-B02,CBTC,738.0,89.2,Amarelo,47.7,56.5
2024-03-04 09:11:04.642243757,A0046,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,229.9,Verde,118.8,30.2
2024-03-04 09:11:44.305364030,A0046,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,278.5,Verde,109.5,36.0
2024-03-04 09:11:47.932656713,B0119,Linha B - CBTC,B-B04,CBTC,513.0,95.3,Verde,81.9,21.6
2024-03-04 09:11:51.122929057,B0120,Linha B - CBTC,B-B01,CBTC,784.0,138.9,Verde,84.4,33.3
2024-03-04 09:12:07.299983148,B0117,Linha B - CBTC,B-B05,CBTC,775.0,90.8,Verde,88.6,32.1
2024-03-04 09:12:07.665384021,B0119,Linha B - CBTC,B-B03,CBTC,397.0,88.6,Amarelo,41.8,32.8
2024-03-04 09:12:14.864365726,A0046,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,284.6,Verde,108.2,22.1
2024-03-04 09:12:54.153886504,B0120,Linha B - CBTC,B-B02,CBTC,738.0,133.1,Verde,89.5,28.6
2024-03-04 09:13:30.838299943,A0046,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,290.5,Verde,112.2,30.6
2024-03-04 09:13:44.441928948,B0118,Linha B - CBTC,B-B05,CBTC,775.0,93.0,Verde,88.2,32.7
2024-03-04 09:13:49.131625299,B0120,Linha B - CBTC,B-B04,CBTC,513.0,111.8,Verde,82.8,21.7
2024-03-04 09:14:05.566334964,B0121,Linha B - CBTC,B-B01,CBTC,784.0,149.6,Verde,84.9,33.0
2024-03-04 09:14:08.864352607,B0120,Linha B - CBTC,B-B03,CBTC,397.0,139.3,Verde,85.6,16.5
2024-03-04 09:14:25.771194593,A0046,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,229.7,Verde,117.4,11.9
2024-03-04 09:15:08.597292411,B0121,Linha B - CBTC,B-B02,CBTC,738.0,140.1,Verde,83.9,32.2
2024-03-04 09:15:27.119554698,B0119,Linha B - CBTC,B-B05,CBTC,775.0,102.0,Verde,82.1,35.1
2024-03-04 09:15:42.519537307,A0047,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,237.4,Verde,117.2,30.6
2024-03-04 09:15:45.510078852,B0122,Linha B - CBTC,B-B01,CBTC,784.0,89.9,Amarelo,45.3,62.5
2024-03-04 09:16:03.575031206,B0121,Linha B - CBTC,B-B04,CBTC,513.0,125.0,Verde,88.3,20.2
2024-03-04 09:16:22.182657580,A0047,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,245.8,Verde,111.9,33.0
2024-03-04 09:16:23.307758514,B0121,Linha B - CBTC,B-B03,CBTC,397.0,149.3,Verde,85.1,17.1
2024-03-04 09:16:48.541036299,B0122,Linha B - CBTC,B-B02,CBTC,738.0,107.0,Verde,83.3,31.3
2024-03-04 09:16:52.741659276,A0047,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,265.2,Verde,115.1,20.9
2024-03-04 09:17:28.318523284,B0120,Linha B - CBTC,B-B05,CBTC,775.0,121.0,Verde,82.1,34.1
2024-03-04 09:17:43.518775094,B0122,Linha B - CBTC,B-B04,CBTC,513.0,95.9,Verde,82.0,22.5
2024-03-04 09:17:45.892980656,B0123,Linha B - CBTC,B-B01,CBTC,784.0,131.9,Verde,88.3,31.5
2024-03-04 09:18:03.251502402,B0122,Linha B - CBTC,B-B03,CBTC,397.0,111.4,Verde,87.8,16.4
2024-03-04 09:18:08.715593493,A0047,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,277.7,Verde,118.4,28.8
2024-03-04 09:18:15.090188116,A0048,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,140.2,Amarelo,56.8,61.4
2024-03-04 09:18:48.923938103,B0123,Linha B - CBTC,B-B02,CBTC,738.0,128.0,Verde,90.0,28.8
2024-03-04 09:18:54.753308389,A0048,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,147.5,Amarelo,54.5,73.9
2024-03-04 09:19:03.648488143,A0047,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,248.9,Verde,119.6,11.5
2024-03-04 09:19:08.348806999,B0124,Linha B - CBTC,B-B01,CBTC,784.0,70.9,Amarelo,40.7,71.4
2024-03-04 09:19:25.312310085,A0048,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,168.7,Amarelo,70.1,34.7
2024-03-04 09:19:42.761929191,B0121,Linha B - CBTC,B-B05,CBTC,775.0,148.8,Verde,84.8,31.8
2024-03-04 09:19:43.901676898,B0123,Linha B - CBTC,B-B04,CBTC,513.0,128.2,Verde,86.5,20.7
2024-03-04 09:20:03.634404206,B0123,Linha B - CBTC,B-B03,CBTC,397.0,136.7,Verde,85.2,17.4
2024-03-04 09:20:11.379764446,B0124,Linha B - CBTC,B-B02,CBTC,738.0,91.3,Verde,87.5,30.9
2024-03-04 09:20:41.286244302,A0048,Linha A - Bloco Fixo,A-B04,Bloco Fixo,928.0,159.1,Amarelo,70.0,48.9
2024-03-04 09:21:06.357503241,B0124,Linha B - CBTC,B-B04,CBTC,513.0,93.6,Verde,87.7,21.7
2024-03-04 09:21:07.497693317,B0125,Linha B - CBTC,B-B01,CBTC,784.0,115.3,Verde,83.9,32.1
2024-03-04 09:21:22.705673079,B0122,Linha B - CBTC,B-B05,CBTC,775.0,108.1,Verde,88.8,30.6
2024-03-04 09:21:26.090230549,B0124,Linha B - CBTC,B-B03,CBTC,397.0,80.9,Amarelo,46.3,31.8
2024-03-04 09:21:36.219138952,A0048,Linha A - Bloco Fixo,A-B05,Bloco Fixo,385.0,161.2,Amarelo,54.3,24.5
2024-03-04 09:21:55.909915135,A0049,Linha A - Bloco Fixo,A-B01,Bloco Fixo,997.0,196.4,Verde,111.2,32.9
2024-03-04 09:22:10.528650764,B0125,Linha B - CBTC,B-B02,CBTC,738.0,107.8,Verde,81.4,31.6
2024-03-04 09:22:28.447905222,B0126,Linha B - CBTC,B-B01,CBTC,784.0,90.0,Amarelo,38.4,76.6
2024-03-04 09:22:35.573035408,A0049,Linha A - Bloco Fixo,A-B03,Bloco Fixo,1073.0,253.9,Verde,110.3,33.8
2024-03-04 09:23:05.506389559,B0125,Linha B - CBTC,B-B04,CBTC,513.0,125.2,Verde,87.8,22.0
2024-03-04 09:23:06.132037104,A0049,Linha A - Bloco Fixo,A-B02,Bloco Fixo,695.0,207.5,Verde,110.8,22.5
2024-03-04 09:23:23.088574883,B0123,Linha B - CBTC,B-B05,CBTC,775.0,103.0,Verde,88.9,31.6
2024-03-04 09:23:25.239116867,B0125,Linha B - CBTC,B-B03,CBTC,397.0,111.5,Verde,84.1,17.6
